Timestamp,Label,MotorData.ActCurrent,MotorData.ActPosition,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal
1461148715.453,6,275,282431,94424,0,97,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.5,6,373,285940,87522,0,-46,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.544,6,373,285940,87522,0,-46,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.59,6,373,285940,87522,0,-46,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.635,6,437,289072,83694,1015,110,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.683,6,-91,296032,81664,0,41,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.729,6,581,302354,87870,-1015,-19,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.782,6,581,302354,87870,-1015,-19,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.827,6,-87,305399,82940,0,48,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.873,6,664,311866,94047,0,45,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.918,6,292,317956,73805,0,34,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148715.968,6,556,321320,74008,1015,237,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.012,6,556,321320,74008,1015,237,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.064,6,339,327642,56956,-1015,-49,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.107,6,346,333732,74240,-1015,-66,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.152,6,697,336835,74559,0,53,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.197,6,697,336835,74559,0,53,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.25,6,687,343969,89204,0,-20,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.294,6,687,343969,89204,0,-20,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.34,6,829,347072,85260,0,138,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.39,6,262,353075,93380,0,162,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.438,6,101,356352,72529,0,109,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.482,6,101,356352,72529,0,109,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.529,6,838,362935,67860,0,149,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.574,6,912,368996,98397,-1015,229,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.619,6,821,372041,92684,1015,97,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.67,6,700,378856,87667,0,233,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.719,6,700,378856,87667,0,233,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.769,6,506,384772,77227,-1015,245,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.807,6,1034,387817,69136,-986,161,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.854,6,531,389992,0,0,260,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148716.903,6,348,389992,0,0,78,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148716.953,6,348,389992,0,0,78,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148716.998,6,348,389992,0,0,78,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.043,6,362,389992,0,0,77,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.091,6,360,389992,0,0,78,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.136,6,356,389992,0,0,78,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.184,6,347,389992,0,0,79,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.232,6,347,389992,0,0,79,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.285,6,374,389992,0,0,81,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.324,6,356,389992,0,0,81,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.374,6,345,389992,0,0,80,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.418,6,345,389992,0,0,80,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.466,6,352,389992,0,0,80,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.515,6,348,389992,0,0,77,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.558,6,356,389992,0,0,77,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.606,6,356,389992,0,0,77,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.654,6,356,389992,0,0,77,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.703,6,342,389992,0,0,79,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.75,6,342,389992,0,0,79,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.793,6,350,389992,0,0,78,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.841,6,360,389992,0,0,79,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.891,6,364,389992,0,0,77,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.938,6,364,389992,0,0,77,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148717.979,7,364,389992,0,0,76,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148718.031,7,215,389992,0,0,-138,0,0,0,1,0,1,0,1,0,1,0,1,0
1461148718.076,7,-272,384888,-73573,0,-130,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.121,7,-1002,381379,-69078,0,-161,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.168,7,-1002,381379,-69078,0,-161,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.22,7,-332,375289,-75893,1015,-80,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.271,7,86,372244,-91495,-1015,-154,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.308,7,86,372244,-91495,-1015,-154,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.355,7,-750,365429,-81432,0,-77,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.404,7,-339,359368,-71340,0,-150,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.448,7,-339,359368,-71340,0,-150,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.499,7,-368,356236,-100282,-1015,-36,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.542,7,-519,349450,-63220,0,-175,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.592,7,-792,346173,-80156,0,-95,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.635,7,-792,346173,-80156,0,-95,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.686,7,-1090,340228,-71833,-1015,-66,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.73,7,-771,333529,-82795,-1015,-49,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.778,7,-651,330397,-93148,1015,-210,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.825,7,-585,323611,-62060,0,14,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.871,7,-585,323611,-62060,0,14,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.917,7,-585,323611,-62060,0,14,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148718.964,7,24,319841,-61567,0,17,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.016,7,-199,313983,-79489,0,-96,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.058,7,-942,307516,-99557,0,-224,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.104,7,-942,307516,-99557,0,-224,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.155,7,-219,303427,-66004,0,41,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.198,7,133,297366,-71920,1015,-88,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.251,7,-496,294321,-62466,1015,-188,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.292,7,20,287593,-68063,-1015,-79,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.343,7,20,287593,-68063,-1015,-79,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.393,7,240,281677,-68527,0,-143,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.439,7,-37,278545,-60987,0,-162,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.481,7,-492,272716,-90509,0,-103,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.536,7,-492,272716,-90509,0,-103,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.576,7,-495,265669,-74095,-1015,-5,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.622,7,-681,262160,-91988,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.667,7,-681,262160,-91988,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.723,7,-464,252068,-61132,0,-82,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.765,7,-464,252068,-61132,0,-82,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.81,7,-464,252068,-61132,0,-82,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.853,7,-686,245746,-65047,-1015,-225,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.905,7,-429,242556,-101819,0,-115,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148719.949,7,-884,235973,-80852,0,-5,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720,7,-884,235973,-80852,0,-5,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.041,7,-270,229912,-97614,0,69,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.089,7,-798,226780,-85985,0,-28,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.136,7,-688,220226,-67309,0,-83,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.186,7,-289,216949,-87029,0,-159,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.229,7,-289,216949,-87029,0,-159,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.278,7,30,210714,-82360,0,-170,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.327,7,-749,204305,-89204,0,36,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.373,7,-749,204305,-89204,0,36,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.418,7,-693,198389,-72500,0,-15,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.466,7,-693,198389,-72500,0,-15,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.511,7,-302,195344,-91930,1015,-61,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.561,7,-659,188848,-54433,0,-141,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.605,7,193,182787,-86217,0,-24,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.656,7,193,182787,-86217,0,-24,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.702,7,-684,179655,-65772,0,-54,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.749,7,-146,173884,-84187,-1015,-153,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.791,7,-84,167330,-79576,0,-111,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.844,7,99,164140,-86014,2030,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.887,7,99,164140,-86014,2030,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.932,7,-975,158282,-81867,0,-56,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148720.98,7,-81,154367,-65134,-1015,32,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148721.027,7,-81,154367,-65134,-1015,32,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148721.073,7,-658,148045,-75458,0,-45,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148721.123,7,-657,142042,-66932,0,-133,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148721.167,7,-657,142042,-66932,0,-133,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148721.214,7,-581,140012,-5684,-1015,-72,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148721.261,7,-128,140012,0,0,-34,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148721.307,8,-144,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,1,0
1461148721.355,8,-144,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,1,0
1461148721.402,8,-140,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.45,8,-138,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.494,8,-166,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.543,8,-150,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.59,8,-150,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.641,8,-160,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.689,8,-157,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.729,8,-157,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.778,8,-157,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.824,8,-157,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.88,8,-150,140012,0,0,-38,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.919,8,-146,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148721.973,8,-172,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.012,8,-146,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.058,8,-146,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.104,8,-151,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.155,8,-148,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.209,8,-152,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.246,8,-152,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.293,8,-142,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.346,0,-136,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.39,0,-165,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.434,0,-165,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.479,0,-156,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.529,0,-156,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.575,0,-145,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.624,0,-153,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.669,0,-157,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.716,0,-157,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.761,0,-150,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.808,0,-154,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.855,0,-142,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.904,0,-153,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.949,0,-153,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148722.997,0,-156,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.041,0,-156,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.092,0,-156,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.141,0,-156,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.188,0,-148,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.23,0,-148,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.28,0,-168,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.325,0,-157,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.375,0,-134,140012,0,0,-38,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.419,0,-134,140012,0,0,-38,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.472,0,-152,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.514,0,-148,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.56,0,-154,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.608,0,-144,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.656,0,-144,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.702,0,-153,140012,0,0,-29,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.747,0,-148,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.793,0,-148,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.842,0,-144,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.89,0,-144,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.938,0,-144,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148723.979,0,-154,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.028,0,-162,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.076,0,-158,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.124,0,-165,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.167,0,-165,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.215,0,-144,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.264,0,-144,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.31,0,-167,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.358,0,-167,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.404,0,-156,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.449,0,-156,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.498,0,-151,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.541,0,-157,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.594,0,-151,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.643,0,-151,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.685,0,-142,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.731,0,-156,140012,0,0,-36,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.777,0,-157,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.826,0,-151,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.874,0,-151,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.919,0,-142,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148724.965,0,-146,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148725.011,0,-146,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148725.061,2,-146,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,0,0,0
1461148725.105,2,-146,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,0,0,0
1461148725.16,3,-146,140012,0,0,-30,0,1,0,0,0,1,1,1,0,1,1,0,0
1461148725.199,3,-146,140012,0,0,-30,0,1,0,0,0,1,1,1,0,1,1,0,0
1461148725.248,3,-156,140012,0,0,-37,0,1,0,0,0,1,1,1,0,1,1,0,0
1461148725.293,3,-136,140012,0,0,-34,0,1,0,0,0,1,1,0,0,1,1,0,0
1461148725.341,3,-136,140012,0,0,-34,0,1,0,0,0,1,1,0,0,1,1,0,0
1461148725.39,3,-173,140012,0,0,-33,0,1,0,0,0,1,1,0,0,0,1,0,0
1461148725.432,3,-152,140012,0,0,-35,0,1,0,0,0,1,1,0,0,0,1,0,0
1461148725.481,3,-142,140012,0,0,-36,0,1,0,0,0,1,1,0,0,1,1,0,0
1461148725.528,4,-150,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.578,4,-150,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.624,4,-156,140012,0,0,-36,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.668,4,-152,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.716,4,-142,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.761,4,-142,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.813,4,-150,140012,0,0,-35,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.858,4,-150,140012,0,0,-35,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.902,4,-151,140012,0,0,-35,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.95,4,-154,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148725.994,4,-161,140012,0,0,-36,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.043,4,-153,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.094,4,-153,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.144,4,-170,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.183,4,-161,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.228,4,-153,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.278,4,-153,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.323,4,-145,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.373,4,-148,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.419,4,-142,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.466,4,-142,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.513,4,-157,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.562,4,-157,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.606,4,-161,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.654,4,-150,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.7,4,-150,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.75,4,-156,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.794,4,-163,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.841,4,-153,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.885,4,-144,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.933,4,-148,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148726.98,4,-151,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.028,4,-151,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.079,4,-157,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.126,4,-149,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.166,4,-149,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.218,4,-145,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.262,4,-148,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.307,4,-148,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.356,4,-150,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.402,4,-157,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.45,4,-142,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.496,4,-142,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.543,4,-159,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.596,4,-161,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148727.639,4,-153,140012,0,0,-33,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148727.682,4,-153,140012,0,0,-37,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148727.729,4,-153,140012,0,0,-37,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148727.779,4,-150,140012,0,0,-29,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148727.825,4,-150,140012,0,0,-29,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148727.876,4,-157,140012,0,0,-29,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148727.918,4,-158,140012,0,0,-36,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148727.964,4,-142,140012,0,0,-31,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148728.012,4,-142,140012,0,0,-31,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148728.062,4,-157,140012,0,0,-32,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148728.104,4,-138,140012,0,0,-33,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148728.151,4,-142,140012,0,0,-37,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148728.202,4,-12,137634,-88624,0,-196,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.25,4,-12,137634,-88624,0,-196,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.294,4,-32,131399,-70847,0,-42,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.341,4,32,128267,-84274,0,-98,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.394,4,-140,121713,-77372,1015,-55,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.435,4,-140,121713,-77372,1015,-55,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.482,4,-175,115217,-82389,0,-177,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.529,4,-175,115217,-82389,0,-177,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.574,4,-374,111795,-71311,0,-61,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148728.624,4,-38,104893,-75748,-1015,-26,0,0,0,0,0,1,0,1,0,1,0,0,0
